codigo_registro,data_pregao,codigo_mercado,ativo,codigo_bdi,nome,especificador,identificacao_mercado,moeda_cotacao,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,preco_melhor_compra,preco_melhor_venda,numero_negocios,quantidade_acoes,volume_financeiro,preco_fechamento_ajustado,fator_ajuste,codigo_papel_registro
01,2023-01-11,02,BRFS3,010,BRF SA,ON,NM,R$,9.1,9.11,8.26,8.43,8.46,8.46,0,8473688800000,384991000.0,3248494.87,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-11,02,VALE3,010,VALE,ON,NM,R$,93.99,94.48,92.26,93.25,93.25,93.25,0,93266243400000,238341000.0,22226304.2,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-12,02,BRFS3,010,BRF SA,ON,NM,R$,8.46,8.95,8.11,8.54,8.56,8.55,0,8562630300000,265783000.0,2271479.21,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-12,02,VALE3,010,VALE,ON,NM,R$,93.48,94.3,92.94,93.7,93.74,93.73,0,93755115400000,180586000.0,16922427.91,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-12,02,PETR4,010,PETROBRAS,PN,N2,R$,24.29,24.65,24.11,24.44,24.63,24.62,0,24636774900000,581300000.0,14211239.89,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-13,02,PETR4,010,PETROBRAS,PN,N2,R$,24.44,24.66,24.25,24.47,24.57,24.57,0,24585744800000,400027000.0,9789302.47,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-13,02,VALE3,010,VALE,ON,NM,R$,93.69,94.28,93.36,93.84,93.82,93.82,0,93874123000000,169058000.0,15865334.19,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-13,02,BRFS3,010,BRF SA,ON,NM,R$,8.47,8.55,7.91,8.17,8.0,7.99,0,8002980900000,230558000.0,1883704.96,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-16,02,PETR4,010,PETROBRAS,PN,N2,R$,24.41,24.5,23.83,24.08,24.04,24.0,0,24044576500000,319737000.0,7700440.22,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-16,02,VALE3,010,VALE,ON,NM,R$,92.0,92.39,90.83,91.75,92.25,92.11,0,92254901500000,195639000.0,17950088.14,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-16,02,BRFS3,010,BRF SA,ON,NM,R$,7.94,8.08,7.53,7.66,7.57,7.57,0,7582380000000,204709000.0,1568861.13,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-17,02,PETR4,010,PETROBRAS,PN,N2,R$,24.11,25.62,24.11,25.03,25.52,25.52,0,25530008000000,917975000.0,22981468.13,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-17,02,VALE3,010,VALE,ON,NM,R$,92.51,93.24,91.83,92.39,92.13,92.11,0,92135389900000,187195000.0,17296750.88,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-17,02,BRFS3,010,BRF SA,ON,NM,R$,7.62,8.0,7.48,7.78,7.84,7.84,0,7852545400000,249824000.0,1945277.81,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-18,02,BRFS3,010,BRF SA,ON,NM,R$,7.94,8.17,7.8,7.96,7.93,7.93,0,7942155800000,158459000.0,1261773.06,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-18,02,PETR4,010,PETROBRAS,PN,N2,R$,25.84,26.03,25.0,25.49,25.07,25.06,0,25078945200000,696929000.0,17769416.08,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-18,02,VALE3,010,VALE,ON,NM,R$,93.06,94.24,92.91,93.56,93.34,93.34,0,93374865500000,167373000.0,15660143.51,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-19,02,BRFS3,010,BRF SA,ON,NM,R$,7.84,7.84,7.46,7.65,7.72,7.72,0,7732754600000,285419000.0,2184339.34,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-19,02,PETR4,010,PETROBRAS,PN,N2,R$,25.0,25.95,24.79,25.55,25.83,25.83,0,25848495900000,755533000.0,19311177.54,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-19,02,VALE3,010,VALE,ON,NM,R$,93.8,94.37,93.32,93.93,93.74,93.74,0,93845036100000,217125000.0,20396272.35,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-20,02,BRFS3,010,BRF SA,ON,NM,R$,7.73,8.25,7.55,7.93,7.9,7.9,0,7943022900000,283424000.0,2249506.22,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-20,02,VALE3,010,VALE,ON,NM,R$,93.9,94.57,93.5,94.19,93.99,93.99,0,94004801000000,271039000.0,25531587.2,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-20,02,PETR4,010,PETROBRAS,PN,N2,R$,25.89,26.6,25.42,26.02,26.37,26.36,0,26372395600000,1142195000.0,29722335.69,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-23,02,BRFS3,010,BRF SA,ON,NM,R$,7.93,8.06,7.69,7.83,7.79,7.78,0,7791941900000,148881000.0,1166183.94,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-23,02,VALE3,010,VALE,ON,NM,R$,94.35,94.7,93.7,94.2,94.3,94.3,0,94313583100000,135343000.0,12749371.1,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-23,02,PETR4,010,PETROBRAS,PN,N2,R$,26.27,27.6,26.13,27.07,26.79,26.77,0,26804068700000,876781000.0,23740215.53,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-24,02,BRFS3,010,BRF SA,ON,NM,R$,7.82,8.02,7.65,7.87,8.02,8.01,0,8031405300000,135862000.0,1069674.74,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-24,02,VALE3,010,VALE,ON,NM,R$,94.31,95.3,93.2,94.46,95.3,95.3,0,95314618200000,174398000.0,16474932.86,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-24,02,PETR4,010,PETROBRAS,PN,N2,R$,27.47,27.53,26.37,26.79,26.6,26.6,0,26618624400000,657940000.0,17627897.02,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-25,02,PETR4,010,PETROBRAS,PN,N2,R$,26.55,27.08,26.01,26.62,26.94,26.94,0,26958192300000,518329000.0,13799365.36,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-25,02,VALE3,010,VALE,ON,NM,R$,95.2,96.4,94.77,95.57,96.2,96.2,0,96225688300000,182829000.0,17473764.75,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-25,02,BRFS3,010,BRF SA,ON,NM,R$,7.97,8.27,7.82,8.08,8.14,8.13,0,8141712500000,174999000.0,1415494.63,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-26,02,BRFS3,010,BRF SA,ON,NM,R$,8.16,8.33,8.01,8.12,8.2,8.19,0,8201495000000,117999000.0,958904.86,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-26,02,VALE3,010,VALE,ON,NM,R$,96.5,98.0,96.39,97.41,98.0,98.0,0,98015668100000,268760000.0,26181008.49,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-26,02,PETR4,010,PETROBRAS,PN,N2,R$,27.09,27.2,25.8,26.3,26.2,26.19,0,26209936100000,733448000.0,19293062.54,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-27,02,PETR4,010,PETROBRAS,PN,N2,R$,26.18,26.23,25.44,25.72,25.62,25.62,0,25646819100000,476819000.0,12265369.34,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-27,02,VALE3,010,VALE,ON,NM,R$,97.85,98.29,94.83,95.78,95.32,95.32,0,95367033800000,346824000.0,33220969.88,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-27,02,BRFS3,010,BRF SA,ON,NM,R$,8.19,8.25,7.75,7.89,7.77,7.77,0,7781485600000,140019000.0,1105281.37,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-30,02,PETR4,010,PETROBRAS,PN,N2,R$,25.85,26.07,25.51,25.73,25.75,25.74,0,25757770100000,406832000.0,10468852.35,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-30,02,BRFS3,010,BRF SA,ON,NM,R$,7.8,7.92,7.5,7.68,7.53,7.53,0,7541502300000,130873000.0,1005519.0,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-30,02,VALE3,010,VALE,ON,NM,R$,95.9,96.3,94.19,94.99,94.98,94.9,0,94986054000000,238200000.0,22628570.49,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-31,02,PETR4,010,PETROBRAS,PN,N2,R$,25.63,26.21,25.52,25.91,26.07,26.07,0,26089088300000,540489000.0,14006467.29,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-31,02,VALE3,010,VALE,ON,NM,R$,94.31,94.88,93.85,94.53,94.51,94.51,0,94655780800000,206586000.0,19529264.54,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-31,02,BRFS3,010,BRF SA,ON,NM,R$,7.57,8.02,7.42,7.65,7.96,7.96,0,7972302600000,221550000.0,1696615.63,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-01,02,PETR4,010,PETROBRAS,PN,N2,R$,26.07,26.48,25.45,25.89,25.71,25.7,0,25719647200000,563492000.0,14590801.03,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-01,02,BRFS3,010,BRF SA,ON,NM,R$,7.95,8.67,7.92,8.38,8.57,8.57,0,8583611800000,283027000.0,2374358.93,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-01,02,VALE3,010,VALE,ON,NM,R$,95.2,95.2,91.59,92.55,93.46,93.44,0,93468425600000,288181000.0,26671756.44,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-02,02,PETR4,010,PETROBRAS,PN,N2,R$,25.51,25.81,24.42,24.99,24.52,24.52,0,24530839300000,838230000.0,20949809.71,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-02,02,BRFS3,010,BRF SA,ON,NM,R$,8.51,8.71,7.85,8.16,7.91,7.91,0,7922964400000,215477000.0,1758545.76,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-02,02,VALE3,010,VALE,ON,NM,R$,91.69,91.96,88.86,89.97,89.14,89.14,0,89159684000000,378444000.0,34048789.24,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-03,02,VALE3,010,VALE,ON,NM,R$,89.76,90.77,88.69,89.59,88.95,88.95,0,88966329100000,225456000.0,20200006.53,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-03,02,PETR4,010,PETROBRAS,PN,N2,R$,24.54,25.38,24.42,24.92,24.79,24.79,0,24809860900000,711707000.0,17735977.09,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-03,02,BRFS3,010,BRF SA,ON,NM,R$,7.91,7.92,7.62,7.75,7.73,7.73,0,7741942000000,164212000.0,1273531.17,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-06,02,BRFS3,010,BRF SA,ON,NM,R$,7.73,7.77,7.04,7.24,7.17,7.17,0,7182829400000,388055000.0,2810646.06,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-06,02,VALE3,010,VALE,ON,NM,R$,88.2,88.25,86.66,87.44,87.84,87.82,0,87845698100000,178887000.0,15642684.18,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-06,02,PETR4,010,PETROBRAS,PN,N2,R$,24.87,25.87,24.75,25.38,25.78,25.76,0,25788696300000,827945000.0,21014840.86,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-07,02,VALE3,010,VALE,ON,NM,R$,87.59,88.68,86.99,88.11,88.42,88.42,0,88434922700000,162597000.0,14327637.67,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-07,02,BRFS3,010,BRF SA,ON,NM,R$,7.21,7.21,6.64,6.86,6.68,6.67,0,6683575400000,403478000.0,2769262.68,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-07,02,PETR4,010,PETROBRAS,PN,N2,R$,25.91,26.14,25.46,25.75,25.62,25.62,0,25639119000000,553118000.0,14242895.43,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-08,02,VALE3,010,VALE,ON,NM,R$,89.1,89.37,87.6,88.49,88.72,88.7,0,88734701200000,144110000.0,12753185.3,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-08,02,BRFS3,010,BRF SA,ON,NM,R$,6.81,6.93,6.46,6.66,6.9,6.89,0,6902721100000,299066000.0,1994226.02,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-08,02,PETR4,010,PETROBRAS,PN,N2,R$,25.8,26.15,25.56,25.85,26.05,26.05,0,26066760900000,487131000.0,12593563.2,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-09,02,BRFS3,010,BRF SA,ON,NM,R$,6.9,7.2,6.83,7.02,6.88,6.87,0,6892741100000,202556000.0,1422351.7,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-09,02,VALE3,010,VALE,ON,NM,R$,88.72,89.55,87.47,88.53,88.39,88.38,0,88396046800000,197822000.0,17513253.42,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-09,02,PETR4,010,PETROBRAS,PN,N2,R$,26.05,26.32,25.79,26.05,25.93,25.93,0,25947150900000,381983000.0,9950714.65,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-10,02,BRFS3,010,BRF SA,ON,NM,R$,6.91,6.98,6.38,6.52,6.42,6.41,0,6423374200000,288033000.0,1880451.42,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-10,02,VALE3,010,VALE,ON,NM,R$,88.18,88.95,86.36,87.1,86.8,86.8,0,86815776400000,180991000.0,15765120.3,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-10,02,PETR4,010,PETROBRAS,PN,N2,R$,25.98,26.79,25.93,26.49,26.72,26.71,0,26739195300000,546831000.0,14490997.43,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-13,02,VALE3,010,VALE,ON,NM,R$,85.92,87.11,85.3,86.39,86.71,86.7,0,86714926200000,137985000.0,11921300.06,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-13,02,BRFS3,010,BRF SA,ON,NM,R$,6.58,6.95,6.52,6.74,6.91,6.91,0,6922473600000,216625000.0,1461140.54,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-13,02,PETR4,010,PETROBRAS,PN,N2,R$,26.69,26.89,26.37,26.67,26.8,26.79,0,26806592400000,367269000.0,9797961.0,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-14,02,PETR4,010,PETROBRAS,PN,N2,R$,26.85,27.06,26.6,26.75,26.7,26.7,0,26716214200000,358390000.0,9590479.58,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-14,02,BRFS3,010,BRF SA,ON,NM,R$,6.95,7.02,6.4,6.6,6.46,6.46,0,6474270100000,238801000.0,1576830.76,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-14,02,VALE3,010,VALE,ON,NM,R$,87.0,87.72,86.53,87.17,87.1,87.1,0,87124808100000,200724000.0,17497158.31,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-15,02,PETR4,010,PETROBRAS,PN,N2,R$,26.58,26.8,26.3,26.57,26.74,26.7,0,26748303900000,725541000.0,19283902.64,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-15,02,VALE3,010,VALE,ON,NM,R$,87.1,89.24,86.56,88.24,89.0,88.99,0,89017032300000,284658000.0,25120771.63,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-15,02,BRFS3,010,BRF SA,ON,NM,R$,6.47,6.84,6.27,6.52,6.71,6.71,0,6723917300000,344629000.0,2248781.76,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-16,02,PETR4,010,PETROBRAS,PN,N2,R$,26.6,26.95,26.49,26.77,26.85,26.85,0,26866584200000,441157000.0,11814171.0,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-16,02,BRFS3,010,BRF SA,ON,NM,R$,6.68,6.85,6.34,6.6,6.77,6.77,0,6782683300000,295904000.0,1953445.67,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-16,02,VALE3,010,VALE,ON,NM,R$,89.29,90.26,88.9,89.57,89.19,89.19,0,89207605700000,287408000.0,25745696.96,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-17,02,BRFS3,010,BRF SA,ON,NM,R$,6.68,6.93,6.62,6.8,6.86,6.84,0,6864769800000,252271000.0,1715919.81,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-17,02,PETR4,010,PETROBRAS,PN,N2,R$,26.67,26.67,26.37,26.52,26.44,26.44,0,26455678800000,610857000.0,16200363.82,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-17,02,VALE3,010,VALE,ON,NM,R$,89.6,89.75,87.54,88.58,88.03,88.02,0,88038098700000,263814000.0,23368979.91,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-22,02,PETR4,010,PETROBRAS,PN,N2,R$,26.0,26.11,25.69,25.88,25.76,25.76,0,25775007200000,386085000.0,9995031.3,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-22,02,BRFS3,010,BRF SA,ON,NM,R$,6.67,6.69,6.35,6.43,6.4,6.4,0,6412268300000,160115000.0,1029791.16,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-22,02,VALE3,010,VALE,ON,NM,R$,87.05,88.45,86.57,87.41,87.36,87.27,0,87364610700000,168644000.0,14741986.47,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-23,02,VALE3,010,VALE,ON,NM,R$,87.0,88.07,85.55,86.78,86.95,86.91,0,86955448100000,214851000.0,18645056.43,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-23,02,BRFS3,010,BRF SA,ON,NM,R$,6.39,6.58,6.17,6.4,6.5,6.49,0,6502858000000,232576000.0,1490337.24,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-23,02,PETR4,010,PETROBRAS,PN,N2,R$,25.77,26.79,25.77,26.45,26.55,26.55,0,26579098500000,739134000.0,19557484.1,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-24,02,VALE3,010,VALE,ON,NM,R$,86.05,86.48,84.65,85.25,85.04,85.04,0,85055420000000,171839000.0,14650826.57,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-24,02,BRFS3,010,BRF SA,ON,NM,R$,6.46,6.54,6.22,6.35,6.46,6.46,0,6472386800000,236863000.0,1504862.16,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-24,02,PETR4,010,PETROBRAS,PN,N2,R$,26.67,26.7,25.87,26.19,25.97,25.97,0,25988013800000,644091000.0,16868771.61,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-27,02,PETR4,010,PETROBRAS,PN,N2,R$,25.84,26.74,25.81,26.32,26.15,26.15,0,26160237600000,762506000.0,20072748.22,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-02-27,02,VALE3,010,VALE,ON,NM,R$,84.56,85.38,83.65,84.61,85.04,85.04,0,85115049600000,144222000.0,12202656.91,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-27,02,BRFS3,010,BRF SA,ON,NM,R$,6.51,6.68,6.27,6.46,6.47,6.47,0,6482093700000,241162000.0,1558449.54,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-28,02,BRFS3,010,BRF SA,ON,NM,R$,6.46,6.75,6.16,6.22,6.16,6.16,0,6173934700000,1072804000.0,6674986.09,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-02-28,02,VALE3,010,VALE,ON,NM,R$,85.06,86.5,84.34,85.53,85.32,85.31,0,85335276000000,211273000.0,18071454.65,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-02-28,02,PETR4,010,PETROBRAS,PN,N2,R$,26.21,26.92,25.24,25.92,25.24,25.23,0,25244288800000,1302481000.0,33761060.71,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-01,02,BRFS3,010,BRF SA,ON,NM,R$,6.05,6.99,6.05,6.6,6.49,6.48,0,6495786300000,640648000.0,4228709.61,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-01,02,VALE3,010,VALE,ON,NM,R$,87.77,89.85,87.5,88.99,89.2,89.2,0,89249637100000,309166000.0,27513335.61,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-03-01,02,PETR4,010,PETROBRAS,PN,N2,R$,25.31,25.43,24.19,24.77,25.3,25.29,0,25304490200000,1092577000.0,27065724.9,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-02,02,BRFS3,010,BRF SA,ON,NM,R$,6.49,6.89,6.18,6.67,6.74,6.74,0,6752590800000,314793000.0,2100248.89,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-02,02,VALE3,010,VALE,ON,NM,R$,89.2,90.14,88.42,89.12,89.0,88.98,0,89005947000000,217409000.0,19375637.36,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-03-02,02,PETR4,010,PETROBRAS,PN,N2,R$,25.42,25.67,24.37,24.95,24.64,24.64,0,24657276600000,1245162000.0,31067939.34,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-03,02,PETR4,010,PETROBRAS,PN,N2,R$,24.83,25.74,24.45,25.16,25.7,25.69,0,25701853700000,875918000.0,22043756.36,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-03,02,BRFS3,010,BRF SA,ON,NM,R$,6.76,6.94,6.58,6.75,6.72,6.71,0,6722073700000,184935000.0,1248556.31,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-03,02,VALE3,010,VALE,ON,NM,R$,90.1,90.3,88.81,89.49,89.3,89.3,0,89325339200000,197834000.0,17705241.9,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-03-06,02,BRFS3,010,BRF SA,ON,NM,R$,6.77,7.25,6.56,6.94,7.19,7.18,0,7192147800000,263062000.0,1827150.94,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-06,02,PETR4,010,PETROBRAS,PN,N2,R$,25.7,26.12,25.37,25.81,25.96,25.96,0,25987293600000,502274000.0,12966206.75,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-06,02,VALE3,010,VALE,ON,NM,R$,87.43,87.9,86.12,86.63,86.15,86.15,0,86167400000000,272986000.0,23651092.35,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-03-07,02,VALE3,010,VALE,ON,NM,R$,86.85,87.4,84.8,85.71,85.33,85.32,0,85335401700000,208982000.0,17913490.55,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-03-07,02,BRFS3,010,BRF SA,ON,NM,R$,7.19,7.23,6.74,6.92,6.89,6.88,0,6892084500000,203183000.0,1407256.71,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-07,02,PETR4,010,PETROBRAS,PN,N2,R$,25.72,25.78,24.93,25.33,25.1,25.1,0,25147481900000,590525000.0,14963085.56,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-08,02,BRFS3,010,BRF SA,ON,NM,R$,6.94,7.11,6.77,6.98,7.08,7.08,0,7091962100000,159436000.0,1113913.9,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-08,02,PETR4,010,PETROBRAS,PN,N2,R$,25.15,25.92,25.13,25.47,25.42,25.39,0,25430260100000,662204000.0,16870832.19,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-08,02,VALE3,010,VALE,ON,NM,R$,85.6,86.41,85.4,85.99,86.11,86.1,0,86115387500000,222748000.0,19154868.07,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-03-09,02,PETR4,010,PETROBRAS,PN,N2,R$,25.35,26.23,25.28,25.71,25.31,25.31,0,25328805000000,680423000.0,17499484.09,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-09,02,BRFS3,010,BRF SA,ON,NM,R$,7.03,7.27,6.91,7.08,6.99,6.99,0,7002176900000,172226000.0,1220480.58,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-09,02,VALE3,010,VALE,ON,NM,R$,85.13,86.49,84.82,85.39,84.98,84.98,0,85005714800000,244393000.0,20869346.89,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-03-10,02,VALE3,010,VALE,ON,NM,R$,84.6,86.18,84.27,85.13,84.7,84.69,0,84716152700000,218202000.0,18576326.79,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-03-10,02,PETR4,010,PETROBRAS,PN,N2,R$,25.16,25.58,24.94,25.19,24.98,24.97,0,24996751800000,481186000.0,12125550.5,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-10,02,BRFS3,010,BRF SA,ON,NM,R$,6.94,6.94,6.54,6.69,6.59,6.59,0,6602065600000,145996000.0,977159.58,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-13,02,BRFS3,010,BRF SA,ON,NM,R$,6.56,6.66,6.45,6.55,6.56,6.56,0,6572008300000,141102000.0,924542.84,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-13,02,PETR4,010,PETROBRAS,PN,N2,R$,24.55,24.86,24.1,24.42,24.19,24.19,0,24208784500000,586055000.0,14315985.29,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-13,02,VALE3,010,VALE,ON,NM,R$,84.37,86.0,84.05,85.17,85.05,85.05,0,85067146600000,234602000.0,19981436.89,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-03-14,02,BRFS3,010,BRF SA,ON,NM,R$,6.6,6.73,6.41,6.56,6.6,6.59,0,6611394400000,149594000.0,982349.33,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-14,02,PETR4,010,PETROBRAS,PN,N2,R$,24.28,24.73,23.6,24.13,23.76,23.76,0,23777723700000,589167000.0,14218634.33,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-14,02,VALE3,010,VALE,ON  ED,NM,R$,83.12,84.35,82.9,83.74,83.98,83.96,0,83985379500000,180779000.0,15138953.47,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-03-15,02,PETR4,010,PETROBRAS,PN,N2,R$,23.33,23.48,22.8,23.16,23.34,23.33,0,23354077400000,937088000.0,21702979.23,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-15,02,VALE3,010,VALE,ON  ED,NM,R$,82.0,83.09,80.1,81.34,81.45,81.43,0,81459676300000,341034000.0,27741406.56,0,0000000000009999123100000010000000000000BRVALEACNOR0207
